,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
92,['PETS_ALLOWED'],30.0,"Apartamento para Aluguel - Praia de Iracema, 1 Quarto, 30 m2. Alugue rápido, sem fiador e com segurança! Agende agora uma visita pelo nosso site buscando pelo código do imóvel.<br>CÓDIGO DO IMÓVEL: <br><br>- Aluguel: 859<br>- Condomínio: 165<br>- IPTU: 13<br><br>O QuintoAndar é uma startup de tecnologia que revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Saiba mais no nosso site.","Apartamento para Aluguel - Praia de Iracema, 1 Quarto, 30 m2",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Praia de Iracema,-3.723771,-38.516146,165,859,13
93,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'AMERICAN_KITCHEN', 'GAMES_ROOM', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",67.0,"ALUGO: EXCELENTE APARTAMENTO EM CONDOMÍNIO FECHADO NO BAIRRO PASSARÉ.<br><br>Localizado na Rua Amâncio Pereira, N° 777 - Apto.402 - BL.04 (4° andar)<br><br>Valor de Locação: R$1.580,00 (Incluso Condomínio, Água e gás)Valor do Seguro Incêndio: R$350,00 (Valor Pago Anualmente).<br><br>- Próximo a Avenida Alberto Craveiro; Escolas; Padarias; Restaurantes; Farmácia e Oficina.<br><br>CARACTERÍSTICAS:- 03 quartos (sendo 02 suíte);- 02 banheiros;- 01 Sala;- 01 Cozinha;- Área de Serviço;- Área de Lazer com playground e Piscina;- 01 vaga P/ Garagem.<br><br>Tamanho: 67m².<br><br>Agende Sua Visita e Consulte Condições: / / (Oi Whatsapp)<br><br>Fale conosco, Estamos Ansiosos Para Lhe Atender!<br><br>CRECI 19071J<br><br>Próximo a:Av. Pompílio Gomes;Av. Presidente Juscelino Kubitschek;Av. Alberto Craveiro;Estadio castelão;Nidobox Supermercado - Castelão;Posto de Saúde Janival de Almeida;Panificadora Eduardo;Pizzaria San Geovanni;Colégio Conexão Saber;Escola Municipal Francisco Andrade Teófilo Girão.<br><br>Dias MacedoRio CocóBR 116CRAS CastelãoAvenida Alberto CraveiroParóquia São Francisco de AssisCasa da ConstruçãoMercadinho O AlemãoEEFM Antônio Dias MacedoPanificadora DeliciartAvenida Senador Carlos Jereissati.",CONDOMÍNIO PORTAL DOS PÁSSAROS APTO 404 BL 02,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,3.0,Passaré,-3.815674,-38.522988,0,1580,200
94,"['POOL', 'ELEVATOR', 'GYM', 'PETS_ALLOWED', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'CONCIERGE_24H', 'RECREATION_AREA', 'AMERICAN_KITCHEN', 'ELECTRIC_GENERATOR', 'TOYS_PLACE', 'SECURITY_CAMERA', 'FOOTBALL_FIELD', 'HIKING_TRAIL', 'DECK', 'ADULT_POOL', 'ENTRANCE_HALL', 'CINEMA', 'GAMES_ROOM', 'ELECTRONIC_GATE']",73.0,"Apartamento com 03 quartos (sendo 1 suíte), varanda, cozinha com área de serviços, sala de jantar e estar e instalação para água mineral no apartamento.<br>2 vagas de garagem cobertas.<br>O condomínio Portal de Ávila Trend Living está localizado no Parque Del Sol, uma das localizações mais agradáveis de Fortaleza, e a área de lazer composta por:<br>Piscina, Salões de Festas, Salões de Jogos, Academias, Salas de Cinema, Pista de Cooper, Playground, Campo de Futebol e Brinquedoteca, além de serviço de Portaria 24 horas, internet Wi-Fi nas áreas comuns.<br>Onde, além do lazer privativo que o condomínio oferece, você ainda desfruta de uma praça própria com atividades para toda família.<br>O bairro Parque Iracema fica localizado ao lado da Cidade dos Funcionários e Cambeba, bairros com vias de fácil acesso e repleto de serviços como bons restaurantes, escolas, supermercados, dentre outros.<br>Você precisa conhecer! Marque já sua visita com um de nossos corretores da nossa imobiliária.<br>Temos as melhores oportunidades.<br>Imobiliária Exact Select, uma empresa do Grupo dinamarquês Exact Invest.<br>Valor referente à unidade: 1602 Torre C.",Apartamento 73m² com 3 quartos e varanda - Parque Del Sol - Portal de Ávila.,APARTMENT,2.0,2.0,2.0,RESIDENTIAL,3.0,Parque Iracema,-3.805577,-38.49746,471,2293,1612
95,"['GATED_COMMUNITY', 'SERVICE_AREA', 'AMERICAN_KITCHEN', 'INTERCOM', 'SECURITY_CAMERA', 'INTEGRATED_ENVIRONMENTS', 'ALUMINUM_WINDOW']",68.0,"Alugo Apartamento no bairro Castelão - Boa Vista, com 2 quartos, sala , cozinha banheiro, área serviço, 2 minutos do Estádio Castelão, 2 quarteirão para Av Paulino Rocha, próximo a supermercados, restaurantes óticas, colégio, academia e outros, muito bem localizado.",Apartamento 2 quartos Boa Vista - Fortaleza - CE,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Boa Vista,-3.808608,-38.51768,0,690,26
96,"['ELEVATOR', 'AIR_CONDITIONING', 'PARKING', 'CONCIERGE_24H', 'SECURITY_CABIN', 'SAFETY_CIRCUIT', 'RESTAURANT']",52.0,"A loja, finalizada com piso em porcelanato, forro de gesso e paredes pintadas, possui 52 m², e situa-se na avenida Santos Dumont esquina com a Joaquim Nabuco, no edifício Plaza Tower, com uma excelente localização, estando ao lado do supermercado Frangolândia e a cerca de 400 metros do shopping Del Paseo.<br><br>Negociação direta com o proprietário.",Loja no Plaza Tower na Santos Dumont,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.735499,-38.501685,989,1750,71
97,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM', 'ALARM_SYSTEM']",50.0,"Apartamento para locação no Condomínio Forte Iracema, localizado na Rua José Cavalcante Sobrinho n° 120, apt° 203 do Bloco 13, Messejana, Fortaleza/Ce.<br>Este apartamento possui uma área construída de 50 m², distribuído em; varanda, sala de estar e jantar, cozinha americana, wc social, 2 quartos sendo uma suíte com armários e garagem.<br>O condomínio dispõe de uma área de lazer com piscinas adulto e infantil, 2 decks, playground, quadra poliesportiva, e excelente estrutura de segurança.<br>Quer conhecer este imóvel?<br>Será uma enorme satisfação lhe atender!<br>*Visita agendada com 24h de antecedência. -","Apartamento em Messejana com 2 quartos, garagem lazer completo e fácil acesso.",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Coaçu,-3.7304512,-38.5217989,192,900,82
98,"['COWORKING', 'ELEVATOR', 'TENNIS_COURT', 'PARKING']",84.0,"Empreendimento comercial na Av. Santos Dumont, Merit Offices & Mall, no bairro Cocó.<br>Loja no pavimento térreo e em frente à Av. Santos Dumont.<br>Temos opção de lojas de áreas adicionais.<br>Localizado em um dos bairros mais nobres e um excelente endereço comercial para sua empresa, clínica, consultório, laboratório, faculdade, bancos, lojas, etc.<br>O edifício dispõe de auditório, sala de reuniões, elevadores modernos, hall social com cadastro de visitantes, estacionamento para salistas, lojistas e parking. Área social com belo paisagismo de Benedito Abud, Arquitetura de interiores de Racine Mourão e projeto de Daniel Arruda.<br>Você precisa conhecer! Marque já sua visita com um de nossos corretores da nossa imobiliária.<br>Temos as melhores oportunidades.<br>Imobiliária Exact Select, uma empresa do Grupo dinamarquês Exact Invest.<br>Referente a loja 01.",Loja 01 com 84m² - Merit Office & Mall - Av. Santos Sumont - Fortaleza/CE.metros quadrados,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Manoel Dias Branco,-3.744682,-38.473094,1268,5931,153
99,"['AIR_CONDITIONING', 'DEPOSIT', 'ELEVATOR', 'INTERCOM', 'ALARM_SYSTEM']",94.0,"Área Comum:<br><br>Pavimento)<br>-Hall de Entrada com Pé Direito Duplo,<br>-Recepção Única,<br>-Controle de Acesso Centralizado,<br>-Espaço Ecumênico (Capela),<br>-Auditório para 100 pessoas com Copa e Terraço Panorâmico com Vista para o Parque do Cocó, -","Sala, 93 m² - venda por R$ 1.442.981 ou aluguel por R$ 5.630/mês - Dionisio Torres - Fortaleza/CE",OFFICE,2.0,0.0,0.0,COMMERCIAL,0.0,Dionisio Torres,-3.751705,-38.502589,820,5630,0
0,[],27.0,"ÚLTIMA sala de esquina.<br>A SUA CHANCE DE TER UMA SALA COMERCIAL EM PLENA AV. SANTOS DUMONT, ALDEOTA, É AGORA! <br>Sala comercial no MERIT OFFICCES & MALL, um empreendimento moderno e inovador, com belíssimo projeto arquitetônico e paisagístico, localizando no Cocó, região que cresce e valoriza-se a cada dia, com toda estrutura de diversidade de comércio e serviço, além da proximidade de dois grandes shoppings da cidade. <br>O MERIT OFFICCE & MALL, oferece 18 pavimentos Tipo, 3 pavimentos de garagem, 13 elevadores inteligentes, recepção, auditório, salas de reunião/convenção, terraço, jardins e muito mais, distribuídos em quase 5500m². <br>Tudo que você precisa para sua empresa se destacar.<br>Todas as salas com vaga de garagem.<br><br>Disponibilidade de salas em vários andares, soltas ou conjugadas, prontas ou cruas.<br><br>Já entra em contato conosco e marca uma visita para conhecer o novo local do seu escritório ou empresa. <br>Contatos:",A mais linda sala comercial do MERIT OFFICCE & MALL - Nova. De esquina.,OFFICE,1.0,0.0,0.0,COMMERCIAL,0.0,Cocó,-3.743321,-38.476498,503,1500,64
1,['GATED_COMMUNITY'],28.0,"Kitinetes de 1 quarto a partir de R$ 440,00, de 2 quartos e sala 600,00, novos, nascentes, com opção de vagas privativas R$ 50,00 (para carro), para moto não se cobra nada, fica a 400m da Av Edilson Brasil Soares, prox a supermercado.<br>END: Rua Marcelino Lopes n 2856.<br>CONTATO PARA VISITA : (whatzap) -","Kitnet para alugar, 28 m² por R$ 480,00/mês - Sapiranga - Fortaleza/CE",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,1.0,Sapiranga,-3.7304512,-38.5217989,0,480,0
2,"['PLAYGROUND', 'GATED_COMMUNITY', 'ELECTRONIC_GATE', 'CONCIERGE_24H', 'PETS_ALLOWED']",55.0,O apartamento no bairro Cajazeiras possui 55 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Apartamento para aluguel tem 55 metros quadrados com 3 quartos em Cajazeiras - Fortaleza - Ceará,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Cajazeiras,-3.796097,-38.509173,300,450,45
3,"['CONCIERGE_24H', 'AIR_CONDITIONING']",60.0,"Excelentes, Pontos e Salas comerciais para alugar, área a partir de 55m2 á 200m2, entre a Washington Soares e CE 040.","Excelentes, Pontos e Salas comerciais para alugar entre a Washington Soares e CE 040.",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Guajiru,-3.832343,-38.482442,200,2700,0
4,[],480.0,"3 Suítes, 1 quarto, 8 vagas, sala, cozinha, wc social, despensa, armários, varanda, dependência.","3 Suítes, 1 quarto, 8 vagas, sala, cozinha, wc social, despensa, armários, varanda, dependência.",HOME,0.0,3.0,3.0,RESIDENTIAL,4.0,Guararapes,-3.7615,-38.489448,0,6000,0
5,"['SAFETY_CIRCUIT', 'GATED_COMMUNITY', 'SERVICE_AREA', 'INTERCOM']",50.0,"Alugo Apartamento Novo em messejana, à 50mts da Av. Washington Soares e Estrada do Fio, acesso rápido ao Pinheiro Supermercado, Escolas, Bancos, Farmácias, UPA, Centro de messejana em 2 minutos.<br>Apartamento de 50m2, Com 2 Quartos, 1 Banheiro, Sala, Cozinha, Àrea de Servico, 1 Vaga na Garagem, Portão Automatizado,Vídeo Monitoramento.<br>Valor do Aluguel com condomínio já incluso. R$ 800,00.",apartamento em messejana 2 quartos novo 1 vaga,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Messejana,-3.81964,-38.556265,0,800,0
6,"['GATED_COMMUNITY', 'GARAGE', 'AIR_CONDITIONING', 'GARDEN', 'PARTY_HALL', 'ALARM_SYSTEM']",27.0,"Excelente sala comercial pronta para uso no Mérit Office,unidade com 27,00 metros privativos,com 01 banheiro e 01 vaga rotativa,torre com alto padrão de construção e com uma localiação estratégica.<br><br>Informações e visitas<br>85 98110.9999<br><br>Características do imóvel<br>Acesso para deficientes<br>Ar condicionado<br>Escritório<br>Fachada em blindex<br>Gerador de Emergência<br>Granito<br>Imóvel de esquina<br>Jardim<br>Mármore<br>Pátio<br>Portão eletrônico<br>Rede de Alta Tensão<br>Refeitório<br>Salão de festas<br>Sistema contra incêndio<br>Sistema de alarme<br>Telefone<br><br>Mais informações em www.guiaimoveisce.com.br",Sala para locação no Mérit Office,OFFICE,1.0,0.0,0.0,COMMERCIAL,0.0,Cocó,-3.7304512,-38.5217989,455,1500,350
7,['GATED_COMMUNITY'],9032.0,"Terreno localizado na Rua José André na Lagoa Redonda com 9.032m2, todo murado, asfalto na frente, documentação ok.<br>Analiso receber imóvel como parte de pagamento. -","Terreno, 9032 m² - venda por R$ 2.500.000,00 ou aluguel por R$ 12.000,00/mês - Lagoa Redonda - Forta",RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Lagoa Redonda,-3.7304512,-38.5217989,0,12000,0
8,[],420.0,"A casa no bairro Vila União com 420 metros quadrados com 7 quartos sendo 3 suites e 6 banheiros, próximo ao Hiper Bom preço da Borges de Melo e Rodoviária",Casa para venda com 420 metros quadrados com 7 quartos em Vila União - Fortaleza - CE,HOME,0.0,3.0,3.0,RESIDENTIAL,7.0,Vila União,-3.761259,-38.534315,0,4000,1300
9,['ALARM_SYSTEM'],500.0,"Imóvel de esquina com aproximadamente 500 metros quadrados Localizado na Av. Desembargador Moreira com Rua Livio Barreto a 1 quadra da Av. Pontes Vieira, ideal para Farmácia, Clinica, banco.. Disponível para alterações estruturais. Calçada para Av Desembargador Moreira com recuo de 4 metros, podendo ser utilizada para estacionamento. -","Casa para alugar, 500 m² por R$ 5.000,00/mês - Joaquim Távora - Fortaleza/CE",COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,3.0,Joaquim Távora,-3.75199,-38.503156,0,5000,328
10,[],23.0,"EXCELENTE OPORTUNIDADE DE EMPREENDIMENTO NO SHOPPING PORTUGALERIA! ÓTIMA LOCALIZAÇÃO COMERCIAL, SITUADO NO MAIOR CENTRO DE NEGÓCIOS DO EIXO COCÓ-PAPICU-ALDEOTA! -","Rua Professor Otávio Lobo, 755 - Cocó",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Cocó,-3.7304512,-38.5217989,719,963,0
11,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'PLAYGROUND', 'CONCIERGE_24H', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",66.0,GOMES QUEIROZ aluga ou vende excelente apartamento no bairro José de Alencar tem 66 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros<br>Possui parquinho com diferentes brinquedos.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina.Espaço reservado para preparar o seu churrasco.<br>Fica em um condomínio fechado.<br>Elevador para mais praticidade no dia-a-dia.,Apartamento para aluguel tem 60 metros quadrados com 2 quartos em José de Alencar - Fortaleza - CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,José de Alencar,-3.807858,-38.474677,350,900,0
12,[],37.0,"Excelente apartamento com 01 quarto, cozinha americana, wc social, piso cerâmica, ótima ventilação, condomínio bastante agradável e com excelente localização, SEM TAXA DE CONDOMÍNIO! Próximo a faculdade Mauricio de Nassau, Jornal O Povo, supermercados, hospitais, farmácias, padarias, academias e etc. Fácil acesso e com ônibus na porta. Vagas de garagem opcional e limitadas (R$150,00)<br>ACEITAMOS CAUÇÃO!","Apartamento para aluguel, 1 quarto(s), Fortaleza/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.7304512,-38.5217989,0,650,0
13,[],70.0,"CASA NA BARRA DO CEARA!<br>Imóvel com 02 dormitório, sala, cozinha, 01 banheiro social e lavanderia.01 vaga.<br><br>Ótima localização e excelente vizinhança.","Imóvel com 02 dormitório, sala, cozinha, 01 banheiro social e lavanderia.01 vaga. Ótima localização",HOME,1.0,0.0,0.0,RESIDENTIAL,2.0,Barra do Ceará,-3.705902,-38.571754,0,700,0
14,"['GATED_COMMUNITY', 'BALCONY', 'GARAGE', 'SERVICE_AREA', 'KITCHEN', 'LAUNDRY']",100.0,"Agora você pode morar nesta maravilhosa casa com 2 quartos, a poucos minutos do Zoológico Municipal de Fortaleza.<br><br>- garagem<br>-varanda<br>- sala<br>- cozinha<br>- 2 quartos<br>- área de serviço<br>- quintal<br><br>O melhor de tudo é que está localizada próximo ao Centro Administrativo do Banco do Nordeste, unidade de saúde, restaurantes, igrejas, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Casa para aluguel, 2 quartos, 2 vagas, Passaré - Fortaleza/CE",HOME,2.0,0.0,0.0,RESIDENTIAL,2.0,Passaré,-3.7304512,-38.5217989,0,1100,158
15,"['POOL', 'FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'PLAYGROUND', 'CHILDRENS_POOL', 'PARTY_HALL', 'SPORTS_COURT', 'WATCHMAN', 'RECEPTION', 'SEA_VIEW']",86.0,"Apartamento Decorado e mobiliado com 82m², 02 quartos sendo 1 suite e 2 banheiros, <br>Condominio possui excelente área de fitness, Piscina, espaço gourmet, salão de festas, Em uma localização privilegiada no bairro Mucuripe.<br>O apartamento estará disponivel para visitas a partir do dia .","Apartamento Decorado, Com 2 quartos, 86m² em Mucuripe - Fortaleza - CE",APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Mucuripe,-3.725026,-38.486113,799,4500,155
16,['KITCHEN'],50.0,"Casa com 50m² sendo 01 quarto suíte, sala, cozinha, área de serviço, 01 vaga para moto<br>Em condomínio fechado.<br>Próximo a escola, supermercados, pertinho do centro comunitário do Henrique Jorge. <br><br>Ligue e agende sua visita no imóvel.<br>Levamos a chave até o endereço do imóvel.<br><br>Características do imóvel<br>Área de serviço<br>Cozinha<br>Sala de estar<br><br>Mais informações em www.bonanzaimobiliaria.com.br",Casa com 01 quarto no Henrique Jorge,HOME,0.0,1.0,1.0,RESIDENTIAL,1.0,Henrique Jorge,-3.7304512,-38.5217989,0,500,0
17,"['POOL', 'ELEVATOR', 'BALCONY', 'GYM', 'GARDEN', 'PLAYGROUND', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'SPORTS_COURT', 'INTERCOM', 'ADULT_GAME_ROOM', 'SPA', 'SAUNA']",72.0,"O <b>Reserva das Palmeiras</b> faz parte do complexo <b>Boulevard Shopping Residence</b>, que é integrado ao RioMar Kennedy e oferece para você a praticidade que deseja. Área com grande espansão comercial e residencial e recebendo equipamentos públicos do governo do Estado. Sua área de lazer é completa, independente e entregue equipada para você curtir o melhor dentro e fora de casa. Mais conforto, mais tranquilidade e mais qualidade de vida para você e sua família.<br> <br> Apartamento com 72m2 de <b>1ª locação , </b>sala com varanda, <b>03 </b>quartos sendo <b>01 </b>suíte casal com móveis planejados, Cozinha com armários, àrea de serviço e W.c social com armários.<br> Possui <b>02 </b>vagas de garagens.<br> <br> <i><b> Isenção do IPTU - 2022</b></i><br><br><b>BENEFÍCIOS:</b><br>Condomínio mini clube equipado com academia, piscina, espaço relax, playground, Brinquedoteca, salão de jogos, mini campo e amplo espaço externo para você curtir ao lado de sua família.<br> <br>Fino acabamento, ponto nobre do bairro, em frente ao Shopping Riomar Keneddy.<br> <br><b><i>Móveis em fase de execução, previsão entrega dia . Fotos dos móveis, são meramente inlustrativo.</i></b><br> <br><br><i><b>(Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)</b></i><br> <br> <br> <br> <br> <br>",Locação Apartamento 3 quartos Presidente Kennedy Fortaleza,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,3.0,Presidente Kennedy,-3.7304512,-38.5217989,560,1990,0
18,[],60.0,"Excelente apartamento 60m², todo reformado, living, varanda, 2 quartos sendo 1 suíte, cozinha, área de serviço, 1 vaga, localização privilegiada. Ed Bolzzano. <br>OBS: No valor do aluguel não está incluso o condomínio.",APARTAMENTO para alugar na cidade de FORTALEZA-CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.730064,-38.487344,0,1400,0
19,"['KITCHEN', 'HOME_OFFICE']",500.0,"Excelente galpão com refeitório, escritórios, cozinha, wc social, entrada para caminhão, energia trifásico e piso industrial, ótima localização fica um quarteirão da Avenida João Pessoa. -",Excelente Galpão no bairro Montese,SHED_DEPOSIT_WAREHOUSE,0.0,0.0,0.0,COMMERCIAL,0.0,Montese,-3.7304512,-38.5217989,0,9500,175
20,[],780.0,"Excelente ponto comercial para diversas atividades, empresa de eventos, academia, revenda de carro, centro automotivo etc<br><br> - Área privativa: 780 m²<br> - Escritório c/ 04 salas<br> - 03 banheiros<br> - 12 vagas de garagem",Ponto comercial/Loja/Box para aluguel com 780 metros quadrados com 4 quartos,BUSINESS,12.0,0.0,0.0,COMMERCIAL,4.0,São João do Tauape,-3.753492,-38.504475,0,30000,2340
21,[],306.0,"BANHEIRO SOCIAL, 2 SALA",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.77704,-38.484212,0,3605,0
22,[],81.0,"Loja comercial no Centro, ótima localização, com 4,85m de frente por 16,70m de fundos. Próximo a Av. Duque de Caxias. ACEITAMOS PROPOSTA!<br>Agendamento de visitas ou mais informações por ligação ou via Whatsapp . Estamos ansiosos para atendê-lo! -","Loja para alugar, 80 m² por R$ 5.000/mês - Centro - Fortaleza/CE",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Benfica,-3.730485,-38.531688,0,5000,0
