,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
11,"['POOL', 'BARBECUE_GRILL', 'BALCONY', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_SCHOOL', 'SPORTS_COURT', 'SAFETY_CIRCUIT', 'NEAR_PUBLIC_TRANSPORT']",61.0,"<b>VILAGE LEONARDO DA VINCI</b><br> <br><b>APTO 1° LOCAÇÃO TÉRREO COM JARDIM PRIVATIVO INTEGRADO</b><br>Portária 24 horas, Área de lazer , circuito interno de TV.<br><br><b>IMÓVEL:</b><br>Excelente apartamento novo , com<b> 61,30</b> m²;.<br>Sala com varanda incorporada e acesso a jardim privativo, com piso em cerâmica.<br><b>02 Suítes</b>, piso em cerâmica.<br>Possui 1<b> </b>vaga de garagem.<br><br><b>BENEFÍCIOS:</b><br>Imóvel com área de lazer mini clube integrado, com ampla área verde e jardim privativo.<br><br><i><b>(Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)</b></i><br> <br>",Locação Apartamento 2 quartos Prefeito José Walter Fortaleza,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,Prefeito José Walter,-3.7304512,-38.5217989,270,750,0
12,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'PLAYGROUND', 'PARTY_HALL', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM', 'NEAR_PUBLIC_TRANSPORT', 'RECEPTION', 'ESSENTIAL_PUBLIC_SERVICES']",62.0,"Empreendimento na Rua do Frotinha.<br><br>Apartamento 100% Nascente com 62,50m², Sala de Estar/Jantar, Varanda, Cozinha com Área de Serviço, Wc Social, 03 Quartos sendo 01 Suite, 01 Vaga de Garagem.<br><br>Condomínio com: Portaria 24hs, Guarita Elevada, Piscina Adulto e Infantil, Deck Amplo com Churrasqueira e Wc de Apoio, Quadra de Esportes, Playground, Jardim.<br><br>Condominio - R$ 475,00.<br><br><i>As informações estão sujeitas a alterações. Consulte o corretor responsável.</i><br> <br><br><br>Chave do anúncio: U09pVzX9vT3QATcZ",Apartamento para Locação no Antonio Bezerra em Fortaleza/CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Antônio Bezerra,-3.734575,-38.590161,475,1100,0
13,"['BARBECUE_GRILL', 'KITCHEN', 'SERVICE_AREA']",62.0,Ótimo Apartamento multifamiliar com:<br><br>-2 Quartos (Sendo 1 Suíte)<br>-Sala de Estar<br>-Cozinha<br>-Área de Serviço<br>-1 Vaga de Garagem<br><br>Condômino com :<br>-Guarita<br>-Portão Elétrico<br>-Cerca Elétrica<br>-Churrasqueira -,"Apartamento com 2 dormitórios para alugar, 62 m² por R$ 650,00/mês - Messejana - Fortaleza/CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Parque Iracema,-3.7304512,-38.5217989,350,650,0
18,"['BARBECUE_GRILL', 'KITCHEN', 'LAUNDRY', 'BACKYARD']",140.0,"Casa residencial com 140m²<br><br>Sala, 03 quartos sendo 02 suítes com armários, wc social, cozinha com armários, lavanderia, quintal, churrasqueira, 03 vagas.<br><br>R$: 2.700,00<br><br><br>Para agendar visita entre em contato:<br>WhatsApp / . -","Casa com 3 dormitórios para alugar, 140 m² por R$ 2.700,00/mês - Cambeba - Fortaleza/CE",HOME,3.0,2.0,2.0,RESIDENTIAL,3.0,Cambeba,-3.7304512,-38.5217989,0,2700,0
19,[],110.0,"Apartamento novo com 110m², 03 Quartos sendo 02 suites, cozinha, area de serviço, varanda, living, porcelanato, lazer completo com quadra esportiva, campo, academia, piscina, salão de festas, excelente localização, 02 vagas.",APARTAMENTO para alugar na cidade de FORTALEZA-CE,APARTMENT,2.0,2.0,2.0,RESIDENTIAL,4.0,Mucuripe,-3.72883,-38.48721,0,2500,0
21,"['AIR_CONDITIONING', 'KITCHEN', 'INTERCOM', 'CABLE_TV', 'SERVICE_AREA']",45.0,"Excelente apto NOVO em perfeita localização no Cambeba/Messejana!<br><br>Com Área Construída de 45m²<br>Com 02 (dois) Quartos - WC Social - Sala de estar e jantar - Cozinha estilo americana - Área de Serviço - Câmeras de Segurança - Cerca Elétrica - com INSTALAÇÕES para Ar-condicionado, chuveiro elétrico, Internet, TV a cabo, maquina de lavar e etc.<br><br><br>ALUGUEL E IPTU FACILITADO. -","Apartamento com 2 dormitórios para alugar, 45 m² por R$ 570,00/mês - Messejana - Fortaleza/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Messejana,-3.7304512,-38.5217989,0,570,0
22,"['GATED_COMMUNITY', 'PETS_ALLOWED', 'AMERICAN_KITCHEN']",24.0,"ÁREA PRIVATIVA - 24m², QUARTO E SALA DE ESTAR E JANTAR, COZINHA AMERICANA, WC SOCIAL, 1 VAGA.<br><br>OBS: Verificar disponibilidade de Vaga de Garagem.<br><br>Próximo ao Supermecado Lagoa do Rodolfo Teófilo...<br><br>CONTATO COMERCIAL:<br><br>IMOBILIÁRIA IDEA - (85) 98615.4943 - ZAP","Apartamento Estilo Kitnet no Rodolfo Teófilo - Fortaleza - R$ 550,00",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,1.0,Rodolfo Teófilo,-3.7304512,-38.5217989,0,550,0
24,['GATED_COMMUNITY'],35.0,"Trata-se de uma quitinete ampla, com teto forrado e piso em cerâmica, possuindo quarto com banheiro, sala e uma pequena cozinha.<br><br>A edificação é dotada de portões seguros, onde as quitinetes estão situadas no pavimento superior, voltadas para o nascente.<br><br>O imóvel fica vizinho a uma farmácia da Pague Menos e a um quarteirão do Supermercado G. Barbosa, vez que as quitinetes se localizam na Av. Antônio Sales, 636, esquina com a Rua Ildefonso Albano.<br><br>CONTATO: Maurílio Lucena - CRECI 1885, telefone .","Quitinete de quarto com WC, sala e pequena cozinha, Antônio Sales com Ildefonso Albano.",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.741381,-38.516092,57,551,20
25,"['SERVICE_AREA', 'GATED_COMMUNITY', 'CONCIERGE_24H', 'PETS_ALLOWED', 'PARTY_HALL']",50.0,"Apartamento na Vila Pery por trás da Igreja do Parque São José residencial Itapuã 1, 2 quartos, sala, cozinha, wc social, área de serviços, portaria 24 horas.<br><br>Locação pela Fax Imobiliaria com fiador ou caução de 3x o valor do aluguel.<br><br>Rua Arruda Câmara, 509 apto 202 bloco 14.","Apto Vila Pery, próximo Av. Osório de Paiva, 1º Andar",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Vila Peri,-3.789592,-38.583785,180,480,0
26,[],55.0,"Apartamento no Demócrito Rocha com :<br>- Sala;<br>- 02 Quartos;<br>- Cozinha.<br>- Banheiro social.<br>- Área de serviços;<br>- 55 m².<br>Taxa de esgoto de R$ 68,00. Água já incluso no valor do aluguel.",Apartamento com 02 quartos no Demócrito Rocha em Fortaleza - CE,APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Demócrito Rocha,-3.754808,-38.568612,70,650,0
28,"['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM', 'ALARM_SYSTEM', 'SECURITY_24_HOURS']",40.0,"VIVERDE CONDOMINIO CLUBE - APARTAMENTOS NA MARAPONGA FORTALEZA/CE<br><br>Este apartamento é perfeito para quem quer praticidade , ou busca o primeiro imóvel.<br><br>Afinal, você estará no coração da Maraponga com todo comércio e ônibus ao redor. Seu endereço é do ladinho da Lagoa da Maraponga, perto da Avenida Godofredo Maciel.<br><br>Praticidade e localização central, tudo em um lugar só!<br><br>O apartamento se divide em sala, 1 quarto, banheiro social e cozinha integrada na área de serviço. -","Apartamento com 1 dormitório para alugar, 40 m² por R$ 700,00/mês - Maraponga - Fortaleza/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,1.0,Maraponga,-3.7304512,-38.5217989,203,700,78
32,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'PLAYGROUND', 'SPORTS_COURT', 'CONCIERGE_24H']",50.0,"O apartamento no bairro Cocó com 50 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros<br>Possui área de fitness, playground, jardim.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, praticar diversos esportes na quadra poliesportiva.Elevador para mais praticidade no dia-a-dia.<br>Espaço reservado para preparar o seu churrasco.<br>Está em um condomínio protegido por grades.",Apartamento para aluguel possui 50 metros quadrados com 2 quartos em Cocó - Fortaleza - CE,APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Cocó,-3.744556,-38.481385,698,2909,0
33,"['GATED_COMMUNITY', 'ELECTRONIC_GATE', 'CONCIERGE_24H']",100.0,"Próximo a Av. Santos Dumont, Av. Dom Luís, Igreja da Paz <br><br>Apartamento com 100m² e layout dividido em 03 quartos sendo uma suíte, ampla sala, copa, cozinha, lavanderia, dependência completa, banheiro social, 01 vaga. <br><br>Excelente localização próximo a Av. Santos Dumont, Av. Dom Luís e Igreja da Paz!!<br><br>Agende uma visita e conheça sua nova morada!","Apartamento com 100m2 em excelente localização na Aldeota! 3 quartos, ampla sala, 01 vaga!",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Aldeota,-3.734492,-38.498739,1140,1400,0
34,"['PLAYGROUND', 'PARTY_HALL', 'SERVICE_AREA']",53.0,"Apartamento compacto, com 53m², no bairro Bela Vista, localizado na rua Minas Gerais, próximo à Av. Humberto Monte. Imóvel com 2 quartos, sala, cozinha, área de serviço, banheiro social, banheiro para empregada e 1 vaga na garagem. O condomínio oferece playground e salão de festas para o lazer. Agende sua visita e aproveite!",FORTALEZA - Apartamento Padrão - BELA VISTA,APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Bela Vista,-3.7304512,-38.5217989,326,600,0
35,"['FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'AIR_CONDITIONING', 'GARDEN', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",90.0,"ALUGA-SE EXCELENTE APARTAMENTO NO BAIRRO DE FÁTIMA<br><br>SALA, 02 QUARTOS, SENDO 01 SUÍTE, BANHEIRO SOCIAL, COZINHA, ÁREA DE SERVIÇO E QUARTO DE SERVIÇO – ELEVADOR, SALÃO DE FESTAS, GÁS ENCANADO BOTIJAO <br><br>PRÓXIMO PICANHA DO JONAS E POR TRÁS DA IGREJA DE FÁTIMA<br><br>MAIORES INFORMAÇÕES ENTRE EM CONTATO CONOSCO HOJE MESMO",Aluga-se Apartamento de 02 Quartos Mobiliado no Bairro de Fátima,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Fátima,-3.7304512,-38.5217989,650,800,0
36,"['ELEVATOR', 'BALCONY', 'GARAGE', 'AIR_CONDITIONING', 'SERVICE_AREA', 'PARTY_HALL', 'KITCHEN', 'INTERCOM', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'WATCHMAN']",65.0,"Apartamento mobiliado, totalmente nascente no Meireles, medindo 65m², piso em granito/cerâmica, varanda, sala (estar/jantar), 02 quartos sendo 01 suíte com ar condicionado, WC social, box Blindex, cozinha americana e área de serviço integrada. Armários no quarto, suíte, WC's e cozinha. Prédio com 13 andares sendo 03 apartamentos por andar, portaria 24hrs, monitoramento e sensores, 02 elevadores, salão de festas e 01 vaga de garagem coberta.","APARTAMENTO MOBILIADO para aluguel, 2 quartos, 1 suíte, 1 vaga, Meireles - FORTALEZA/CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Meireles,-3.7304512,-38.5217989,925,1600,950
39,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'CONCIERGE_24H', 'GAMES_ROOM', 'SAUNA', 'SPA', 'COWORKING', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",56.0,"Localização: Rua Barão de Aracati, n° 145, apto 1302, Torre 3, Edifício Beach Class Fortaleza, Meireles, Fortaleza/CE. CEP 60115-080<br><br>Características: Apartamento com excelente padrão, VISTA MAR, com área própria de 56m², móveis projetados, ampla varanda, sala, cozinha, 02 quartos sendo 1 suíte, 01 banheiro social, 01 vaga de garagem coberta. <br><br>O condomínio Beach Class conta com Lazer completíssimo! Restaurante e muito mais.<br><br>Para mais informações entrar em contato com nossa equipe.<br><br>Preço/Dia: R$ 230,00<br><br>Creci 18649-J<br>.",Apartamento no Beach Class por temporada!,APARTMENT,1.0,2.0,2.0,RESIDENTIAL,2.0,Meireles,-3.723226,-38.508478,0,230,0
40,"['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'CINEMA', 'GAMES_ROOM', 'SPA', 'SAUNA', 'DISABLED_ACCESS', 'ELECTRONIC_GATE']",117.0,"Apartamento com: alguns móveis fixos, luminárias, blindex...<br><br>Área de lazer completa!<br><br>Desfrute do melhor do bairro Dunas e more com vista para o mar. O bem-estar, a harmonia e a felicidade esperam por você no Marzzano Premium Residence. Com fácil acesso aos grandes shoppings, supermercados, hospitais e faculdades da região. Surpreenda-se com o conceito que se baseia em dois principais pilares: lazer e conforto para você e sua família.<br>APARTAMENTO:<br>- 3 suítes<br>- Lavabo<br>- Quarto de serviço (dependência)<br>- Banheiro de serviço<br>- Varanda gourmet<br>- Posição Nascente<br>- Muito ventilado<br>- Vista para o mar<br><br>LAZER: <br>- Piscina com raia de 25 metros<br>- Piscina adulto e infantil<br>- Deck molhado<br>- Deck / churrasqueira<br>- Pista de cooper<br>- Salão de festas adulto<br>- Infantil e gourmet<br>- Salão de jogos<br>- Home cinema<br>- Fitness<br>- Sauna com repouso<br>- Brinquedoteca<br>- Quadra recreativa<br>- Playground<br>- Praça central","Fantástica vista para o Mar! Apartamento com 117m, 3 suítes, Dunas - Fortaleza - CE",APARTMENT,2.0,3.0,3.0,RESIDENTIAL,3.0,De Lourdes,-3.752533,-38.45506,725,4000,3651
41,['GATED_COMMUNITY'],120.0,"O apartamento está localizado no bairro Cocó tem 120 m², com 3 quartos sendo 1 suíte e 1 banheiro, dependência completa de empregada. Possui armários na cozinha e nos quartos.",Apartamento no bairro Cocó em Fortaleza - CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Cocó,-3.747892,-38.472569,0,2100,0
42,[],140.0,"Condomínio dos Querubins! Excelente apartamento com 3 quartos, sendo 1 suíte com closet, wc social, dependência completa, varanda, armários, 2 vagas, área privativa 140,49m². Condomínio dispõe de playground, quadra, salão de festa, 2 elevadores, portaria24 horas, circuito interno de câmeras (área comum). Tudo isso localizado na Rua Pascoal de Castro Alves, próximo a escolas, supermercados, farmácias e muito mais.","Condomínio dos Querubins! Excelente apartamento com 3 quartos, sendo 1 suíte com closet, wc social,",APARTMENT,0.0,1.0,1.0,RESIDENTIAL,3.0,Vicente Pinzon,-3.731376,-38.481494,1300,900,0
43,[],359.0,"Excelente casa na Aldeota (prox. ao Ginásio Paulo Sarasate) com 359m², ideal para clínicas, academias, salão de beleza, escritório comercial. Ao lado da entrada principal tem um pequeno ponto comercial independente que pode ser usado/alugado para outro negócio (lanchonete, lojinha).<br>Ampla recepção e salão secundário com jardim de inverno, mais 5 salas (3 suites), 3 banheiros (um deles com 3 cabines individuais).","Excelente casa na Aldeota (prox. ao Ginásio Paulo Sarasate) com 359m², ideal para clínicas, academia",HOME,0.0,3.0,3.0,RESIDENTIAL,8.0,Aldeota,-3.73807,-38.516298,0,4500,0
45,['KITCHEN'],30.0,"(A-300) Não perca essa oportunidade!<br><br>Ótimo apartamento localizado na Rua Francisco Sá, 4347, Alvaro Weyne, Fortaleza-Ce. Próximo a praça Carlito e em frente a Imobiliária Marcelino Freitas. Nas proximidades há bancos, farmácias, supermercados, e um centro comercial diverso.<br><br>Imóvel com 30M², possuindo 01 quarto, sala, cozinha e banheiro.<br><br>Entre em contato conosco para proporcionar uma excelente negocio!!<br><br>Fale agora com nossos especialistas e confira:<br><br>Sede - Fortaleza: / WhatsApp .. Unidade Eusébio: 85 3287.5555<br>Atendimento de segunda a sexta das h às h e no sábado das h às h.<br><br>* Imóvel sujeito a alteração de valores. * -","Apartamento com 1 dormitório para alugar, 30 m² por R$ 309,00/mês - Carlito Pamplona - Fortaleza/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Jacarecanga,-3.7304512,-38.5217989,0,309,0
47,['SEA_VIEW'],49.0,APARTAMENTO PARA ALUGAR NO PASSARE<br><br>EM UM DOS MELHORES BAIRROS DE FORTALEZA<br><br><br>PROXIMO A ESCOLAS<br>FARMACIAS<br>POSTO DE SAUDE<br><br>PORTARIA 24HS<br><br>QUER SABER MAIS?<br>ENTRE EM CONTATO COM UMA DE NOSSAS ATENDENTES. -,"Apartamento com 2 dormitórios para alugar, 48 m² por R$ 900,00/mês - Passaré - Fortaleza/CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Passaré,-3.7304512,-38.5217989,200,900,0
48,"['PLAYGROUND', 'KITCHEN_CABINETS', 'SERVICE_AREA']",80.0,"Apartamento no bairro Benfica, localizado na Av. da Universidade, a poucos metros da UFC e da Av. Treze de Maio. Imóvel com 80m², 3 quartos, sendo 1 suíte e 1 opção de dependência para empregada, sala, cozinha com armários, área de serviço, banheiro social e 1 vaga na garagem. O condomínio oferece estrutura com 2 elevadores e playground. Agende já sua visita!",FORTALEZA - Apartamento Padrão - BENFICA,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Benfica,-3.7304512,-38.5217989,465,1400,0
49,"['GATED_COMMUNITY', 'ELECTRONIC_GATE', 'AMERICAN_KITCHEN']",78.0,O apartamento está localizado no bairro Fátima com 78 metros quadrados com 3 quartos e 1 banheiro Encontra-se em um condomínio protegido por muros.<br>Observação: Seguro anual é obrigatório.,Apartamento para aluguel tem 78 metros quadrados com 3 quartos em Fátima - Fortaleza - CE,APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Fátima,-3.744107,-38.529272,480,1000,0
50,[],63.0,"Aluguel: R$ 1.200,00 IPTU 2022 R$ 84,37 x 4 - Cond R$ 470,00 - Área 63m²<br>Apartamento com sala, 3 quartos (sendo 1 suíte), 2banheiros,<br>cozinha com bancada e armários, área de serviço, 1 vaga de garagem.<br>Seg. incêndio anual R$ 236,00. -","Apartamento com 3 dormitórios para alugar, 63 m² por R$ 1.200/mês - Demócrito Rocha - Fortaleza/CE",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Demócrito Rocha,-3.7304512,-38.5217989,470,1200,84
51,['SERVICE_AREA'],29.0,"APARTAMENTO DE 29,70 m² COM 01 QUARTO, SALA, COZINHA E WC SOCIAL. PRÓX. AO IJF E A AV. DOMINGOS OLÍMPIO.","Apartamento residencial para locação, José Bonifácio, Fortaleza.",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Fátima,-3.737081,-38.531555,85,379,0
54,"['ELEVATOR', 'BALCONY', 'PETS_ALLOWED', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'NEAR_SCHOOL', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'NEAR_PUBLIC_TRANSPORT', 'SECURITY_24_HOURS']",72.0,"Praticidade e conforto são fundamentais na hora de escolher um apartamento para morar. Outros fatores importantes para se ter em mente na locação é a proximidade de vias de acesso. O Edf. Luis Linhares II é ideal para atender esses critérios. O imóvel possui 72m², sendo distribuído em: sala com varanda, 3 quartos com armários embutidos, 3 banheiros sendo 2 suítes, cozinha com armários embutidos, área de serviço e 2 vagas de garagem. O condomínio permite animais, tem portaria e elevador. O imóvel fica próximo das principais vias de acesso, Ginásio Paulo Sarasate, Lojão dos Esportes, Praça Dr. Carlos Alberto Studart, Sanauto Chevrolet, Cometa Supermercados, restaurantes e bares. Não perca tempo e agende agora mesmo uma visita com um de nossos consultores",,APARTMENT,2.0,2.0,2.0,RESIDENTIAL,3.0,Aldeota,-3.740888,-38.510305,610,1600,105
55,[],240.0,"Terreno para alugar no São Cristóvão com 12x20 com 2 frentes.<br><br>Próximo a Igreja Universal, Restaurante e Pizzaria Vó Maria, Supermercado SempreAki, Puro açaí, Academia Aero Fitness, Farmácia do Trabalhador, Ótica VIP e Ponto da Tapioca.<br>Fica entre as ruas Trezentos e Nove e Trezentos e Sete.<br><br>Siga nossas Redes Sociais<br>Instagram: @antonionetoimoveis<br>YouTube: Imobiliária Antônio Neto Imóveis<br>AGENDE SUA VISITA! -",Terreno para alugar no São Cristóvão - Fortaleza/CE - Ao lado da Igreja Universal,RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Jangurussu,-3.837401,-38.521797,0,10000,0
56,"['KITCHEN', 'INTERCOM', 'CABLE_TV', 'SERVICE_AREA']",45.0,"MORE BEM COM EXCELENTE PREÇO E QUALIDADE !<br>ÚLTIMAS UNIDADES !! Em frente a IGREJA do PIO X.<br><br>ATENÇÃO: GANHE 50% DE DESCONTO NOS 2 PRIMEIROS MESES DE ALUGUEL!!!<br><br>Apartamentos semi novos de R$ 650,00 (sem garagem ou para moto)<br>Valores variam em apartamentos de 02 quartos com ou sem garagens.<br><br>Sala com 02 (dois) ambientes, cozinha americana, banheiro com box. Carteiro independente, instalações novas.<br><br>Residencial com portão eletrônico, controle individual e interfone.<br>Sem taxa condominial, apenas R$ 40,00 (mensal) para despesas da área comum, como: energia da área externa e manutenção ordinária do portão.<br><br>Agende sua visita e confira disponiblidade de unidades e garagens (85) 3283.4050 - - whatsapp.<br><br>***** Atenção: Esse anúncio pode sofrer alterações de preços sem aviso prévio. -","Apartamento com 2 dormitórios para alugar, 45 m² por R$ 650,00/mês - Pan Americano - Fortaleza/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Pan Americano,-3.7304512,-38.5217989,40,650,0
